Outgroup,outgroup_att,symbolic,b5a,generalized,identification_selfinvestment,contact_quality,contact_friendsz
Evangelical Christians,1.477187801,-2.24368416,-0.610341729,-7.430607249,-2.134588607,2.263713106,0.501454702
Evangelical Christians,-0.887894458,0.573083713,0.308707216,-2.460593478,-0.769103033,1.052352188,-0.225291243
Fat people,-0.403848003,-0.336159952,-1.327101033,1.557363426,-0.544559494,0.963654403,-0.94452405
Fat people,0.825411907,-0.876685309,-0.494843609,0.058057528,0.333635083,0.697414654,0.719835509
Fat people,2.134087334,-0.811384263,-1.049681892,0.261553886,0.430490665,0.963654403,-1.776703829
Fat people,1.132169046,-0.898452324,-0.65077582,0.058057528,0.905972685,0.963654403,-0.11234427
Fat people,-0.247908161,-0.876685309,-1.049681892,0.058057528,-1.40357445,-0.734877316,0.719835509
Fat people,-0.403848003,-0.876685309,0.302968535,-0.127494306,-0.628716304,-0.450289298,-0.11234427
Fat people,0.598070285,-0.876685309,-0.095937537,-0.14543883,-0.258116855,0.859558348,1.552015289
Fat people,-0.091968318,0.039547125,-0.494843609,-0.14543883,0.17534933,-0.450289298,-0.94452405
Fat people,1.047630983,-0.876685309,-0.77226275,0.058057528,-0.229708905,0.57497033,0.719835509
Fat people,2.134087334,-0.941986355,0.701874606,0.058057528,-1.08815189,0.963654403,-0.94452405
Fat people,-0.023127812,0.999313591,-1.049681892,1.760859783,0.877122865,-1.105213121,0.719835509
Fat people,0.21478882,2.572808623,0.979293748,1.464587509,0.679667159,-1.001117065,-0.94452405
Fat people,-0.091968318,0.696809724,0.302968535,-0.052662913,-0.051659368,-1.047165483,0.719835509
Fat people,-0.784568195,0.989995747,-0.095937537,-0.238214747,-0.061189221,-0.043256955,0.719835509
Fat people,2.134087334,-0.876685309,-0.130382818,0.058057528,-0.488577683,0.963654403,1.552015289
Fat people,0.063971525,0.486142584,0.424455465,0.058057528,-0.14809324,-1.001117065,0.719835509
Fat people,-0.403848003,-0.219422711,-1.049681892,0.058057528,-0.536791358,-1.313405232,-1.776703829
Fat people,-0.475249783,0.402805031,-0.494843609,1.243146628,0.684967872,-0.554385354,-0.94452405
Fat people,-0.403848003,-0.219422711,-0.65077582,-0.534487022,-0.940189341,-0.838973372,-0.11234427
Fat people,-0.403848003,-0.876685309,0.147036324,0.058057528,0.392112153,0.963654403,0.719835509
Fat people,-0.403848003,0.039547125,-0.095937537,0.261553886,-1.099455058,0.57497033,0.719835509
Fat people,-0.403848003,-0.41391017,-0.65077582,0.168777968,-0.59481934,-0.061605224,1.552015289
Fat people,2.134087334,-0.876685309,-0.893749681,0.650602078,-0.429255784,0.963654403,-0.11234427
Fat people,-0.403848003,-0.876685309,0.701874606,0.058057528,-0.081843781,0.963654403,1.552015289
Fat people,-0.628628352,-0.457444201,0.580387676,0.058057528,-0.506507931,0.204634525,-0.11234427
Fat people,0.978790477,-0.876685309,-0.494843609,-0.238214747,-0.06992374,0.57497033,1.552015289
Fat people,-0.403848003,-0.219422711,-1.049681892,-1.034255654,-0.547784677,-0.820625103,-0.94452405
Fat people,-0.247908161,-0.876685309,-0.095937537,0.058057528,-0.818009688,0.431174905,0.719835509
Fat people,1.666267806,0.313422141,0.979293748,-1.569913334,0.156441843,0.859558348,-0.94452405
Fat people,1.5974273,0.437839887,0.979293748,0.058057528,1.001590733,0.963654403,-0.11234427
Fat people,-0.784568195,0.018598779,0.580387676,0.058057528,0.099153713,0.204634525,0.719835509
Fat people,2.134087334,-0.941986355,-0.130382818,0.058057528,-0.316604831,0.963654403,2.384195069
Fat people,-0.31930994,-0.876685309,0.181481604,0.058057528,0.630338416,0.57497033,-0.94452405
Fat people,-0.784568195,0.083899825,0.701874606,0.557826161,1.248483134,0.158586107,-1.776703829
Fat people,-0.247908161,-0.241189726,0.979293748,0.058057528,0.610385462,-0.431941029,0.719835509
Fat people,1.824768922,-0.479211216,-0.095937537,0.354329803,-0.426529386,0.204634525,0.719835509
Fat people,-1.093886606,-0.479211216,0.979293748,0.058057528,0.279511173,0.308730581,0.719835509
Fat people,-0.403848003,0.220766744,-0.095937537,-0.830759297,0.019279568,-0.734877316,-0.11234427
Fat people,2.134087334,-0.876685309,-0.095937537,0.058057528,-1.12490962,-1.900929537,-1.776703829
Fat people,-0.403848003,-0.876685309,-0.217424467,0.058057528,-0.132755282,0.963654403,-0.11234427
Fat people,2.134087334,-0.92021934,0.979293748,-1.569913334,-0.003373864,0.57497033,0.719835509
Fat people,-2.785843498,2.118532659,0.025549393,0.261553886,0.636014933,-1.313405232,-0.94452405
Fat people,1.132169046,-0.876685309,0.701874606,0.058057528,-1.872874741,0.963654403,1.552015289
Fat people,2.134087334,-0.941986355,0.302968535,0.058057528,0.889723646,0.963654403,0.719835509
Fat people,-0.091968318,-0.876685309,-1.049681892,-1.127031572,-0.133321456,-0.468637567,-0.94452405
Fat people,-0.332446224,-0.400642329,-0.251869748,-0.720038856,0.328930524,-0.924721159,1.552015289
Fat people,-0.403848003,0.039547125,-0.373356678,0.058057528,-0.402320961,-0.838973372,0.719835509
Fat people,0.442130443,-0.898452324,0.701874606,0.058057528,-0.050647305,0.204634525,1.552015289
Fat people,-0.403848003,-0.17588868,0.979293748,0.354329803,0.428323659,0.204634525,-0.94452405
Fat people,2.134087334,-0.876685309,0.701874606,0.058057528,-0.920819245,0.963654403,2.384195069
Fat people,-0.475249783,2.810011444,-0.217424467,2.556900691,0.90924819,0.204634525,-0.11234427
Fat people,0.442130443,1.613042158,-0.65077582,0.058057528,0.57561231,0.0821902,-0.11234427
Fat people,1.515450511,-0.811384263,0.979293748,0.058057528,-0.777644299,0.963654403,0.719835509
Fat people,-0.403848003,0.696809724,-0.494843609,-0.441711105,0.144250522,-1.047165483,0.719835509
Fat people,1.06332854,-0.876685309,0.580387676,0.058057528,1.353099244,0.963654403,-0.11234427
Fat people,-0.403848003,-0.876685309,-1.327101033,0.058057528,-1.457456969,-0.346193242,0.719835509
Fat people,-0.403848003,-0.616896804,0.979293748,0.058057528,0.951044837,0.57497033,-0.94452405
Fat people,0.822850634,-0.898452324,0.701874606,-0.441711105,-0.477525597,-0.079953493,0.719835509
Fat people,-0.091968318,0.039547125,-0.65077582,0.058057528,-0.150544636,-0.327844973,0.719835509
Fat people,-1.165288386,1.591275143,-0.616330539,0.058057528,0.973894582,0.963654403,0.719835509
Fat people,-0.403848003,-0.811384263,0.302968535,0.058057528,0.016500967,-0.079953493,-1.776703829
Fat people,-0.937946764,-0.500978231,0.302968535,0.058057528,0.383250263,0.963654403,-1.776703829
Fat people,2.134087334,-0.876685309,0.979293748,0.058057528,-0.879181176,0.963654403,0.719835509
Fat people,-0.403848003,-0.833151278,0.580387676,0.261553886,-0.229317358,0.308730581,-0.11234427
Fat people,-1.093886606,0.95577956,0.302968535,0.261553886,0.394183507,-1.151261539,-0.11234427
Fat people,-0.557226572,1.223248571,-0.095937537,1.075539316,0.29461415,0.308730581,-1.776703829
Fat people,-0.403848003,1.613042158,-0.095937537,-0.238214747,-0.108288086,-0.924721159,0.719835509
Fat people,-1.321228229,-0.22024138,-0.373356678,-0.238214747,0.559812468,-0.373893392,-0.11234427
Fat people,-1.63054664,0.342869661,-1.049681892,0.058057528,1.070201557,-0.716529047,-0.11234427
Fat people,-0.784568195,0.675861377,0.580387676,1.557363426,1.01956877,-0.079953493,-0.94452405
Fat people,-0.403848003,-0.811384263,0.701874606,0.058057528,-0.903930328,0.963654403,1.552015289
Fat people,-1.165288386,1.496304917,-0.494843609,-1.941017002,0.740530378,0.859558348,0.719835509
Fat people,-0.403848003,0.243352428,0.302968535,-1.052200178,-0.2606829,0.431174905,-0.94452405
Fat people,-1.093886606,-0.335341283,0.979293748,0.650602078,-0.075326417,-0.003557587,-0.11234427
Fat people,-0.31930994,1.989567905,0.302968535,-2.03379292,0.385626754,0.100538469,-0.11234427
Fat people,0.442130443,-0.876685309,0.580387676,0.058057528,-0.732750436,-1.001117065,0.719835509
Fat people,-0.403848003,1.095102486,-1.049681892,0.946874353,0.30097925,-1.313405232,0.719835509
Fat people,0.2861906,1.116050832,0.580387676,0.557826161,0.946719075,0.593318599,-0.11234427
Fat people,-0.176506381,3.509989404,0.580387676,1.371811591,0.894369778,-0.392241661,-0.11234427
Fat people,1.288108888,0.83531398,0.580387676,0.058057528,0.092742313,0.204634525,-0.94452405
Fat people,-0.094529591,1.31135696,0.580387676,0.44710572,-0.223216217,-0.65848141,-0.94452405
Fat people,-0.247908161,-0.660430834,0.580387676,-0.14543883,0.249545635,0.204634525,-0.94452405
Fat people,1.288108888,-0.92021934,0.302968535,-0.941479737,-0.449130448,0.308730581,0.719835509
Fat people,2.134087334,-0.876685309,0.979293748,0.058057528,-0.405484306,0.963654403,0.719835509
Fat people,2.134087334,-0.500978231,0.302968535,0.058057528,0.679343238,0.963654403,0.719835509
Fat people,0.442130443,-0.92021934,-1.448587963,-1.941017002,-0.531457287,-0.450289298,0.719835509
Fat people,-0.488386066,0.697628393,-0.494843609,-0.552431545,0.309865857,-0.496337716,-0.94452405
Fat people,-0.403848003,1.116050832,-0.373356678,-0.534487022,0.285719988,0.308730581,0.719835509
Fat people,-0.940508037,0.027097954,-0.251869748,0.465050243,-0.31609734,-0.184049549,-0.11234427
Fat people,0.061410251,-0.898452324,0.701874606,0.058057528,-0.364326111,-0.450289298,0.719835509
Fat people,0.526668506,0.458788234,0.181481604,-0.14543883,-0.538688154,-0.223748918,-0.11234427
Fat people,0.526668506,-0.92021934,0.701874606,-1.127031572,-0.005041916,0.0821902,1.552015289
Fat people,-1.871024546,1.23815375,-1.049681892,0.761322518,0.943556916,-2.727348934,-0.94452405
Fat people,0.21478882,-0.17588868,-1.448587963,0.058057528,0.277117977,0.697414654,-0.94452405
Fat people,-0.403848003,-0.219422711,0.302968535,0.354329803,-0.285863799,-0.838973372,-0.94452405
Fat people,0.442130443,-0.833151278,0.302968535,-1.626800204,0.71889906,0.470874274,-0.94452405
Fat people,-1.249826449,3.251019568,-0.095937537,1.168315234,0.37824424,-0.762577465,-0.11234427
Fat people,-0.247908161,0.718576739,-0.217424467,-0.034718389,-0.111074196,0.308730581,0.719835509
Fat people,-0.403848003,-0.833151278,-0.095937537,-0.941479737,-0.151457818,-0.838973372,-0.94452405
Fat people,-1.477168071,-0.811384263,-0.616330539,0.058057528,0.216915173,0.963654403,-0.94452405
Fat people,-0.403848003,-0.876685309,-0.373356678,0.058057528,-0.352676816,-0.943069428,-0.11234427
Fat people,-0.247908161,-0.876685309,0.701874606,0.058057528,-0.076464715,0.963654403,-0.11234427
Fat people,-0.403848003,-0.219422711,-1.327101033,-0.441711105,-0.612771561,0.204634525,-0.11234427
Fat people,0.217350094,1.850244979,0.025549393,-1.162920618,0.034529288,0.308730581,0.719835509
Fat people,-1.093886606,-0.876685309,0.580387676,0.058057528,1.185495243,0.204634525,-0.94452405
Fat people,-1.093886606,2.01133492,-0.77226275,1.446642985,0.38408449,-1.313405232,-0.11234427
Fat people,1.288108888,-0.197655695,0.302968535,0.058057528,-1.094379083,0.308730581,-0.94452405
Fat people,-0.403848003,0.199818398,0.701874606,0.557826161,0.476852399,-0.838973372,0.719835509
Fat people,-0.403848003,-0.854918294,0.580387676,0.058057528,-0.063875061,0.697414654,2.384195069
Fat people,-0.091968318,-0.876685309,-0.494843609,-0.348935187,-1.332003984,0.963654403,0.719835509
Fat people,-1.093886606,-0.357108298,0.025549393,-0.73798338,0.280243555,-0.061605224,-0.11234427
Fat people,-0.247908161,0.718576739,0.025549393,0.168777968,-0.013720512,-0.184049549,-0.11234427
Fat people,-0.784568195,0.039547125,-1.327101033,-1.052200178,0.87480574,-1.313405232,0.719835509
Fat people,-0.247908161,0.083081156,0.302968535,0.261553886,0.595023953,0.963654403,-0.94452405
Fat people,-0.628628352,-0.854918294,0.701874606,-0.73798338,0.223295312,0.308730581,0.719835509
Fat people,-0.713166415,0.899796357,0.181481604,0.650602078,1.353099244,-0.450289298,-0.94452405
Fat people,-0.31930994,0.199818398,-0.494843609,0.058057528,-0.157467692,0.308730581,0.719835509
Fat people,1.134730319,-0.162620839,0.979293748,0.650602078,-0.831328738,0.963654403,1.552015289
Fat people,-0.559787846,-0.876685309,0.302968535,0.058057528,-0.649076503,-0.943069428,-0.11234427
Fat people,1.444048731,-0.941986355,0.147036324,-0.830759297,0.346846144,0.963654403,0.719835509
Fat people,0.526668506,-0.638663819,0.979293748,0.261553886,-0.199311589,0.593318599,0.719835509
Fat people,0.751448854,0.675042708,0.302968535,-0.73798338,-0.634000405,0.204634525,0.719835509
Fat people,2.134087334,-0.941986355,0.302968535,-1.127031572,0.200311017,0.963654403,-1.776703829
Fat people,-0.247908161,-0.92021934,0.302968535,0.150833445,-0.656165262,0.042490831,0.719835509
Fat people,-1.093886606,1.578825971,0.580387676,0.557826161,0.556053706,-0.184049549,-1.776703829
Fat people,-0.403848003,-0.876685309,0.979293748,0.058057528,-0.323752053,0.963654403,0.719835509
Fat people,0.524107232,0.159194036,-0.373356678,0.058057528,-0.324461483,0.963654403,-0.11234427
Fat people,-2.251744737,4.686010344,-1.171168822,0.872042959,0.759323095,-1.702089306,-1.776703829
Fat people,-0.562349119,1.591275143,-0.251869748,0.372274326,0.444790485,-1.683741037,-0.11234427
Fat people,-1.249826449,-0.833151278,-1.327101033,0.058057528,-0.597496921,-1.001117065,-1.776703829
Fat people,-1.939865052,2.054868951,-1.049681892,-0.034718389,0.520506811,-2.461109185,-0.94452405
Fat people,1.510327964,-0.876685309,0.701874606,0.058057528,-1.212226164,0.963654403,-0.11234427
Fat people,-0.784568195,0.424572047,-1.049681892,0.058057528,-0.623188079,-0.554385354,1.552015289
Fat people,0.751448854,-0.638663819,-0.095937537,-0.348935187,-0.587250172,0.042490831,0.719835509
Gay people,1.035933456,-1.351841644,0.157401183,-2.761400098,-0.462386605,0.991817326,0.298096039
Gay people,-0.940112442,3.325405691,-0.060775632,0.900804584,1.271107347,0.991817326,-1.455410073
Gay people,1.820356226,-0.907054682,-0.447254789,0.108017395,0.292905962,0.991817326,0.298096039
Gay people,-0.715933184,-1.270593963,0.325703525,-0.075388764,-1.358661513,0.991817326,-1.455410073
Gay people,-0.019956219,2.419002384,0.712182682,1.175913823,0.806512282,0.991817326,0.298096039
Gay people,0.278813036,-1.108098601,-0.278952447,3.465531562,1.279141374,-0.053776251,-0.578657017
Gay people,-1.860268664,0.641052754,-0.447254789,-0.075388764,0.091885413,-1.312066855,-0.578657017
Gay people,1.558881969,-1.351841644,-0.060775632,-0.075388764,-1.412334162,0.991817326,1.174849095
Gay people,-0.940112442,0.663505667,0.54388034,1.755713577,0.897472516,-1.290404482,-0.578657017
Gay people,0.502992294,-1.351841644,0.325703525,0.108017395,1.069513594,0.799839968,0.298096039
Gay people,-1.809117858,1.326177839,0.494005866,2.42721641,0.844721084,-1.504044213,-1.455410073
Gay people,0.900200003,-1.270593963,0.930359497,-0.075388764,0.582293436,0.991817326,-0.578657017
Gay people,-0.940112442,-0.277319445,0.54388034,3.052867704,0.687845814,0.991817326,-0.578657017
Gay people,1.820356226,-1.351841644,0.107526709,-0.075388764,-0.626153758,0.469020537,1.174849095
Gay people,-0.940112442,0.049877981,0.712182682,0.733668688,-0.225395029,0.991817326,1.174849095
Gay people,-0.454458927,1.734611038,-0.833733946,-0.746891598,0.169327883,-1.173224782,2.051602151
Gay people,-0.940112442,-1.189346282,0.107526709,-0.075388764,-1.126052442,-1.002909797,0.298096039
Gay people,1.385853518,-1.270593963,0.930359497,0.550262529,0.919107527,0.660997895,-0.578657017
Gay people,-0.940112442,1.396929591,0.157401183,-1.372542891,-1.052228413,-1.012720336,2.051602151
Gay people,-1.201586698,1.114637991,-0.497129263,1.038359204,0.290386613,-1.504044213,-1.455410073
Gay people,-0.505609734,-0.439814807,-0.060775632,-0.746891598,-0.867381117,-0.341270936,0.298096039
Gay people,0.638725747,-1.270593963,0.275829051,-0.075388764,-0.449890186,0.799839968,-0.578657017
Gay people,1.035933456,-0.722106407,-0.447254789,-0.075388764,-0.518273479,0.991817326,-0.578657017
Gay people,-0.019956219,-1.351841644,0.275829051,-0.075388764,-0.92900905,0.991817326,0.298096039
Gay people,0.414546489,0.419762624,-0.447254789,-0.075388764,0.674431683,0.15986348,-1.455410073
Gay people,1.820356226,-1.189346282,-0.88360842,-0.075388764,1.047437696,0.799839968,-0.578657017
Gay people,1.558881969,-1.270593963,0.275829051,-1.280839812,-0.870455384,0.991817326,1.174849095
Gay people,1.820356226,-1.351841644,-0.110650106,-0.075388764,-0.903735833,0.991817326,0.298096039
Gay people,-0.940112442,-1.108098601,-0.665431604,-0.075388764,-0.912946059,0.469020537,0.298096039
Gay people,-1.636089406,2.477797152,-0.88360842,1.130062283,0.658351995,-1.173224782,-1.455410073
Gay people,-3.700581109,3.237812649,-0.447254789,5.067376204,1.000129595,-2.858794848,-1.455410073
Gay people,1.334702711,-1.351841644,0.325703525,-0.075388764,-0.954056309,0.660997895,0.298096039
Gay people,-0.468314735,0.647398116,0.325703525,0.45855945,-0.052450851,-0.672090367,-0.578657017
Gay people,-0.019956219,-1.351841644,-0.497129263,-4.104405765,-0.926762062,0.330178464,1.174849095
Gay people,-0.940112442,-1.189346282,0.325703525,-0.075388764,-0.761981877,0.991817326,-0.578657017
Gay people,0.465697295,-0.825807001,0.930359497,-0.075388764,-0.274975972,0.351840838,-0.578657017
Gay people,0.900200003,-1.108098601,0.712182682,-0.075388764,0.305767988,0.15986348,-0.578657017
Gay people,1.820356226,-1.351841644,0.494005866,-0.075388764,-0.636425715,0.682660269,-0.578657017
Gay people,-0.454458927,-1.02685092,-1.101785235,-2.623845478,0.69932195,-0.032113878,-0.578657017
Gay people,-0.019956219,0.115018111,-0.88360842,-0.075388764,-0.121899295,-0.032113878,-0.578657017
Gay people,1.820356226,-1.351841644,-0.110650106,-0.075388764,-0.509811273,0.991817326,0.298096039
Gay people,-0.019956219,-1.108098601,0.275829051,-0.075388764,-0.575304704,0.15986348,-0.578657017
Gay people,1.820356226,-1.351841644,0.325703525,-1.326691351,-0.64160847,0.991817326,0.298096039
Gay people,-0.940112442,-1.108098601,-0.447254789,-1.952342645,-0.502295073,-0.170955951,-1.455410073
Gay people,-0.940112442,-1.108098601,0.107526709,-0.075388764,-0.82622716,-1.504044213,1.174849095
Gay people,-0.940112442,-1.189346282,-0.88360842,-0.075388764,-0.698872078,-0.000640966,0.298096039
Gay people,-0.940112442,-1.351841644,-0.715306078,-0.075388764,-2.303893931,0.991817326,-1.455410073
Gay people,-3.266078401,4.564629955,-0.88360842,4.929821585,1.312974945,-2.592019832,-1.455410073
Gay people,0.900200003,-1.189346282,-1.488264392,-0.075388764,1.108157446,0.991817326,-0.578657017
Gay people,0.465697295,1.097796701,-0.88360842,0.016314315,-0.734149922,-0.362933309,-0.578657017
Gay people,1.385853518,-1.270593963,0.712182682,-1.860639566,-0.436676473,0.991817326,2.928355206
Gay people,-0.940112442,-1.270593963,0.930359497,-0.075388764,-0.113376711,0.991817326,0.298096039
Gay people,0.204223039,-0.498609575,-0.110650106,-2.044045725,-0.899107177,-1.002909797,-0.578657017
Gay people,0.241518037,-0.189726402,-0.447254789,0.596114069,-0.463535401,0.15986348,0.298096039
Gay people,1.385853518,-1.270593963,-0.88360842,-2.089897264,-0.689084879,0.991817326,1.174849095
Gay people,1.820356226,-1.189346282,0.930359497,-0.075388764,-0.54361313,0.991817326,-1.455410073
Gay people,-0.940112442,-1.108098601,-0.110650106,-0.075388764,-1.073833574,-0.053776251,-0.578657017
Gay people,-0.940112442,-1.351841644,0.54388034,-0.075388764,-0.535114399,0.991817326,0.298096039
Gay people,-0.940112442,-1.108098601,0.157401183,-0.075388764,-1.250683445,0.469020537,1.174849095
Gay people,1.558881969,-1.270593963,0.930359497,-0.029537224,-0.180132382,0.991817326,-0.578657017
Gay people,-0.019956219,-0.722106407,-1.101785235,-3.203645232,0.278551886,0.60786261,2.051602151
Gay people,-0.940112442,0.978734202,-0.447254789,-2.623845478,0.127685213,-2.335998059,0.298096039
Gay people,-0.940112442,-1.189346282,0.325703525,-2.089897264,-0.883881024,0.15986348,1.174849095
Gay people,-1.37461515,0.864549586,-0.229077974,-0.792743137,0.883374297,-1.002909797,-0.578657017
Gay people,-0.505609734,-0.439814807,0.325703525,-0.075388764,1.018936744,0.799839968,-1.455410073
Gay people,1.820356226,-1.351841644,-0.833733946,-0.075388764,-0.425077554,0.991817326,0.298096039
Gay people,-3.439106853,4.564629955,0.325703525,4.929821585,1.22277777,-1.887998929,-1.455410073
Gay people,-0.940112442,2.178664262,-0.110650106,-0.075388764,0.355208813,-0.672090367,-1.455410073
Gay people,1.820356226,-1.351841644,0.157401183,-0.701040058,0.023076138,0.991817326,2.051602151
Gay people,1.124379261,-1.270593963,0.325703525,-0.075388764,-1.225364092,0.469020537,2.051602151
Gay people,-0.753228183,4.009797037,0.325703525,3.098719244,0.372482513,-1.098427124,-0.578657017
Gay people,1.385853518,-1.270593963,0.712182682,-1.418394431,-1.090090589,0.991817326,0.298096039
Gay people,1.596176968,-0.722106407,-0.278952447,-0.075388764,0.422848837,0.991817326,-0.578657017
Gay people,-2.570101437,4.259885442,0.54388034,-2.486290859,1.35237629,-3.167951906,-0.578657017
Gay people,-1.37461515,1.983965704,0.54388034,1.939119736,0.7033234,-0.362933309,-1.455410073
Gay people,-0.715933184,-1.108098601,-0.447254789,-0.029537224,0.03206355,-1.194887155,0.298096039
Gay people,0.414546489,0.728645797,-0.447254789,-0.075388764,-0.287201206,0.351840838,0.298096039
Gay people,-0.019956219,0.251655639,0.54388034,-0.655188518,-0.878004731,-1.81320127,-0.578657017
Gay people,-0.940112442,1.647017996,-0.278952447,-0.075388764,-0.07300031,-1.93038097,-1.455410073
Gay people,1.820356226,-1.351841644,0.930359497,-0.075388764,0.589367898,0.991817326,0.298096039
Gay people,1.820356226,-1.02685092,-0.060775632,-0.029537224,0.185444124,0.991817326,1.174849095
Gay people,-1.860268664,3.195125432,-1.488264392,2.56477103,1.37912072,-1.81320127,-1.455410073
Gay people,-0.257991285,-0.189726402,-0.88360842,-1.326691351,-0.26927143,0.15986348,0.298096039
Gay people,-0.940112442,-1.108098601,0.325703525,-0.075388764,-0.585180509,0.799839968,-1.455410073
Gay people,1.820356226,-1.351841644,-0.88360842,-1.372542891,-1.098985595,0.991817326,0.298096039
Gay people,-0.071107026,-0.988302363,0.325703525,-0.075388764,0.185563927,0.469020537,1.174849095
Gay people,-0.019956219,-1.270593963,-0.278952447,0.062165855,-0.108740868,0.799839968,-0.578657017
Gay people,1.820356226,-1.351841644,0.930359497,-0.075388764,0.921953303,0.991817326,0.298096039
Gay people,1.820356226,-0.478363364,0.325703525,-0.075388764,0.343281435,0.991817326,0.298096039
Gay people,0.638725747,0.494664943,0.325703525,-0.746891598,-0.579361446,0.351840838,2.051602151
Gay people,1.820356226,-1.270593963,0.325703525,-0.075388764,0.267592346,-0.149293578,-0.578657017
Gay people,-0.678638185,1.065605413,0.54388034,-4.150257304,1.178886852,-2.730861905,-0.578657017
Gay people,-1.425765956,3.363966156,-1.051910761,-0.258794923,1.120876859,-0.362933309,-1.455410073
Gay people,1.820356226,-1.108098601,0.107526709,-0.655188518,-0.381726256,0.799839968,0.298096039
Gay people,1.385853518,-1.351841644,0.712182682,-0.075388764,0.924945018,0.991817326,0.298096039
Gay people,-0.940112442,3.717755154,0.54388034,2.610622569,1.241541169,0.351840838,-0.578657017
Gay people,-1.201586698,1.500630185,0.325703525,1.221765363,1.220860931,0.15986348,-0.578657017
Gay people,-0.057251218,-1.108098601,-0.278952447,-0.075388764,-1.002481361,0.469020537,-0.578657017
Gay people,1.124379261,0.140864037,0.54388034,-1.860639566,-0.529472307,0.469020537,2.051602151
Gay people,-0.940112442,1.890761039,-0.060775632,1.221765363,0.353006363,-1.120089497,-1.455410073
Gay people,1.385853518,-0.602310169,-0.060775632,-0.075388764,0.174943667,0.469020537,1.174849095
Gay people,0.638725747,-0.579857256,-0.447254789,-0.746891598,0.514697547,-0.362933309,0.298096039
Gay people,0.900200003,-0.884601769,-0.715306078,-1.998194185,-0.344713608,0.991817326,0.298096039
Gay people,1.124379261,-0.884601769,0.712182682,-0.075388764,0.469095453,0.351840838,-0.578657017
Gay people,0.900200003,-0.189726402,-0.497129263,-0.075388764,-0.359744621,0.15986348,-0.578657017
Gay people,-0.940112442,-1.189346282,-0.110650106,-2.715548558,-0.58218858,0.415885253,-0.578657017
Gay people,0.900200003,1.565036576,-0.833733946,3.465531562,0.65776371,0.469020537,0.298096039
Gay people,-0.940112442,-1.270593963,-0.447254789,-2.577993939,0.47930141,0.660997895,-0.578657017
Gay people,1.820356226,-1.270593963,0.107526709,-0.075388764,-0.542619895,0.991817326,0.298096039
Gay people,0.204223039,-0.939257878,0.325703525,-0.029537224,-0.658180397,0.27704318,-0.578657017
Gay people,1.147818452,-1.351841644,0.325703525,-0.075388764,0.488170487,0.991817326,-1.455410073
Gay people,0.465697295,-1.270593963,0.712182682,-0.075388764,0.946248077,0.469020537,-0.578657017
Gay people,1.124379261,-1.270593963,0.930359497,-0.075388764,0.278627438,0.660997895,0.298096039
Gay people,0.204223039,-0.189726402,0.157401183,0.641965609,0.970616665,0.991817326,-0.578657017
Gay people,-0.505609734,-1.189346282,0.325703525,-0.029537224,0.067758351,-1.290404482,-0.578657017
Gay people,1.820356226,-1.270593963,-0.447254789,-0.075388764,-0.154796434,0.991817326,-0.578657017
Gay people,-3.700581109,4.645877636,0.712182682,5.113227744,1.37912072,-3.999905752,-1.455410073
Gay people,1.596176968,-1.108098601,-0.665431604,-0.075388764,-1.090509157,0.991817326,0.298096039
Gay people,1.820356226,-1.351841644,-0.833733946,-0.029537224,-0.299775807,0.660997895,0.298096039
Gay people,-1.822973666,1.277133353,-0.497129263,-1.372542891,-0.720005501,-1.386864513,0.298096039
Gay people,0.451841487,-1.351841644,0.930359497,-3.783444986,-1.313734037,0.991817326,0.298096039
Gay people,1.124379261,-1.351841644,-0.060775632,-0.075388764,-0.819645141,-0.032113878,-0.578657017
Gay people,-1.649945214,2.178664262,0.712182682,1.267616903,0.912448568,-0.288135651,-0.578657017
Gay people,1.820356226,-1.351841644,0.930359497,-0.075388764,-0.221572058,0.799839968,0.298096039
Gay people,-0.071107026,2.289455864,0.325703525,1.084210743,1.305367978,0.351840838,-0.578657017
Gay people,0.153072232,0.354622494,-0.229077974,-0.029537224,-0.068691253,0.138201107,0.298096039
Gay people,-0.940112442,-1.351841644,0.325703525,-0.075388764,-0.203787451,0.991817326,0.298096039
Gay people,1.820356226,-1.351841644,0.930359497,-0.075388764,-0.431296383,0.991817326,1.174849095
Gay people,0.465697295,-0.10213336,0.325703525,-0.075388764,0.884924306,0.15986348,0.298096039
Gay people,-1.860268664,0.368511436,0.712182682,-0.075388764,1.034270434,-0.789270066,-0.578657017
Gay people,-0.019956219,-0.053822613,-1.101785235,0.550262529,0.977930644,0.15986348,2.051602151
Gay people,-2.780424887,4.282338355,-0.278952447,-0.884446217,0.841093993,-2.645155117,-1.455410073
Gay people,1.16167426,0.653009738,-0.447254789,-0.075388764,-0.660287286,0.660997895,0.298096039
Gay people,1.035933456,-1.351841644,0.157401183,-0.746891598,-1.182384997,0.991817326,1.174849095
Immigrants,-0.508082345,-0.079550319,-0.27190395,-4.312506777,-0.554028881,-0.383842755,-1.046373774
Immigrants,-1.311789762,-1.257239575,0.092538342,-2.897429524,-0.928782982,-0.798766604,1.707241421
Immigrants,-3.456186305,4.212949558,-0.257142142,4.871232841,0.777705331,0.134162714,0.330433824
Immigrants,-0.83161728,-0.138982296,0.799280213,0.585487686,0.384406802,-0.798766604,-0.357969975
Immigrants,-0.83161728,-0.619065443,-0.257142142,0.480070018,-0.070251301,-1.352689827,-0.357969975
